,Minute_of_day,reference,November,Active_Occupancy,Total_lighting,CHEST_FREEZER,FRIDGE_FREEZER,FRIDGE,UPRIGHT_FREEZER,ANSWER_MACHINE,CD_PLAYER,CLOCK,PHONE,HIFI,IRON,VACUUM,FAX,PC,PRINTER,TV1,TV2,TV3,VCR_DVD,RECEIVER,HOB,OVEN,MICROWAVE,KETTLE,SMALL_COOKING
791,792,13:11:00,141,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
792,793,13:12:00,135,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
793,794,13:13:00,130,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
794,795,13:14:00,124,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
795,796,13:15:00,119,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
796,797,13:16:00,113,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
797,798,13:17:00,108,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
798,799,13:18:00,104,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
799,800,13:19:00,99,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
800,801,13:20:00,95,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
801,802,13:21:00,91,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
802,803,13:22:00,88,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
803,804,13:23:00,84,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
804,805,13:24:00,82,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
805,806,13:25:00,80,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
806,807,13:26:00,78,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
807,808,13:27:00,76,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
808,809,13:28:00,75,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
809,810,13:29:00,73,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
810,811,13:30:00,73,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
811,812,13:31:00,72,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
812,813,13:32:00,72,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
813,814,13:33:00,72,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
814,815,13:34:00,72,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
815,816,13:35:00,85,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
816,817,13:36:00,83,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
817,818,13:37:00,98,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
818,819,13:38:00,96,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
819,820,13:39:00,92,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
820,821,13:40:00,88,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
821,822,13:41:00,84,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
822,823,13:42:00,81,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
823,824,13:43:00,77,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
824,825,13:44:00,75,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
825,826,13:45:00,81,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
826,827,13:46:00,78,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
827,828,13:47:00,75,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
828,829,13:48:00,73,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
829,830,13:49:00,72,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
830,831,13:50:00,71,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
831,832,13:51:00,72,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
832,833,13:52:00,75,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
833,834,13:53:00,77,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
834,835,13:54:00,80,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
835,836,13:55:00,88,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
836,837,13:56:00,90,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
837,838,13:57:00,90,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
838,839,13:58:00,91,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
839,840,13:59:00,107,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
840,841,14:00:00,121,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
841,842,14:01:00,133,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
842,843,14:02:00,143,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
843,844,14:03:00,152,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
844,845,14:04:00,148,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
845,846,14:05:00,146,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
846,847,14:06:00,142,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
847,848,14:07:00,138,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
848,849,14:08:00,135,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
849,850,14:09:00,140,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
850,851,14:10:00,149,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
851,852,14:11:00,156,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
852,853,14:12:00,157,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
853,854,14:13:00,163,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
854,855,14:14:00,168,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
855,856,14:15:00,171,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
856,857,14:16:00,166,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
857,858,14:17:00,157,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
858,859,14:18:00,147,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
859,860,14:19:00,139,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
860,861,14:20:00,131,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
861,862,14:21:00,124,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
862,863,14:22:00,118,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
863,864,14:23:00,112,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
864,865,14:24:00,108,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
865,866,14:25:00,104,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
866,867,14:26:00,105,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
867,868,14:27:00,103,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
868,869,14:28:00,111,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
869,870,14:29:00,118,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
870,871,14:30:00,125,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
871,872,14:31:00,130,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
872,873,14:32:00,136,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
873,874,14:33:00,140,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
874,875,14:34:00,143,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
875,876,14:35:00,145,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
876,877,14:36:00,147,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
877,878,14:37:00,148,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
878,879,14:38:00,149,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
879,880,14:39:00,151,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
880,881,14:40:00,153,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
881,882,14:41:00,155,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
882,883,14:42:00,156,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
883,884,14:43:00,157,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
884,885,14:44:00,158,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
885,886,14:45:00,160,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
886,887,14:46:00,157,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
887,888,14:47:00,157,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
888,889,14:48:00,157,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
889,890,14:49:00,157,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
890,891,14:50:00,156,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
891,892,14:51:00,155,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
892,893,14:52:00,153,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
893,894,14:53:00,150,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
894,895,14:54:00,146,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
895,896,14:55:00,138,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
896,897,14:56:00,130,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
897,898,14:57:00,125,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
898,899,14:58:00,122,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
899,900,14:59:00,121,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
900,901,15:00:00,119,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
901,902,15:01:00,117,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
902,903,15:02:00,114,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
903,904,15:03:00,112,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
904,905,15:04:00,110,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
905,906,15:05:00,107,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
906,907,15:06:00,105,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
907,908,15:07:00,103,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
908,909,15:08:00,101,1,0.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
909,910,15:09:00,99,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
910,911,15:10:00,97,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
911,912,15:11:00,94,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
912,913,15:12:00,92,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
913,914,15:13:00,90,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
914,915,15:14:00,89,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
915,916,15:15:00,87,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
916,917,15:16:00,85,2,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
917,918,15:17:00,83,2,0.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
