senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
737,55,46,9,35,truck,70,21.92577382785877,18,19,0
737,55,47,7,32,suv,54,47.88194717521716,27,19,0
737,55,48,8,35,truck,70,39.91859227151216,33,19,0
737,55,49,7,33,sedan,24,52.67980991126173,23,19,0
737,55,50,7,33,sedan,24,30.27247403362487,13,19,0
737,55,51,8,33,suv,54,22.97668397113956,13,19,0
737,55,52,9,32,truck,70,20.90665451082718,17,19,0
737,55,53,9,33,small,16,42.82859267712915,16,8,0
737,55,54,7,33,truck,70,43.284788132893325,35,19,0
737,55,55,12,33,truck,70,50.71789527892288,41,19,0
738,55,1,10,34,suv,54,36.77694282059993,21,19,0
738,55,2,9,32,small,16,64.25201428469556,16,8,0
738,55,3,8,35,sedan,24,60.558343662946946,24,8,0
738,55,4,6,34,sedan,24,33.409759628017284,14,19,0
738,55,5,6,32,truck,70,54.546387461552264,45,19,0
738,55,6,8,33,truck,70,59.4661508456324,49,19,0
738,55,7,9,33,small,16,33.67340688545558,13,4,0
738,55,8,8,33,small,16,68.95866724377943,16,8,0
738,55,9,9,32,suv,54,42.35393415337072,24,19,0
738,55,10,8,34,truck,70,23.57492313314975,19,19,0
738,55,11,14,34,sedan,24,34.02221594803872,15,19,0
738,55,12,9,32,suv,54,49.79643330150851,29,19,0
738,55,13,10,34,small,16,40.879324163680074,15,4,0
738,55,14,8,33,sedan,24,37.83938617002089,16,19,0
738,55,15,12,33,sedan,24,72.79258719029141,24,19,0
738,55,16,9,33,small,16,38.601448160839226,15,8,0
738,55,17,8,33,small,16,45.750936919567756,16,8,0
738,55,18,8,34,sedan,24,30.406823710128627,13,4,0
738,55,19,7,33,truck,70,33.89037159853279,28,19,0
738,55,20,9,33,sedan,24,41.518051938902566,18,19,0
738,55,21,8,32,small,16,28.925271522269206,11,8,0
738,55,22,9,34,sedan,24,55.42768855179206,24,19,0
738,55,23,9,32,suv,54,17.68670571952204,10,4,0
738,55,24,6,36,truck,70,37.49709562383411,31,19,0
738,55,25,9,33,suv,54,31.644200075507456,18,19,0
738,55,26,13,33,small,16,25.112826886290392,10,4,0
738,55,27,8,32,sedan,24,30.75348428144038,13,19,0
738,55,28,7,33,small,16,29.220948977195995,11,8,0
738,55,29,8,32,truck,70,53.204190404665795,44,19,0
738,55,30,7,32,truck,70,56.769346953781984,46,19,0
738,55,31,7,33,truck,70,38.85838943874616,32,19,0
738,55,32,9,32,sedan,24,27.741685825008936,12,8,0
738,55,33,7,33,sedan,24,24.91871840985818,11,4,0
738,55,34,9,36,suv,54,33.5770315661601,19,19,0
738,55,35,12,33,suv,54,34.809998237666726,20,8,0
738,55,36,6,33,sedan,24,40.36206190473363,17,19,0
738,55,37,12,32,small,16,31.115989362666213,12,8,0
738,55,38,7,33,small,16,20.708408369287557,8,4,0
738,55,39,9,33,suv,54,28.00576117765599,16,19,0
738,55,40,10,33,small,16,38.66466097611294,15,8,0
738,55,41,8,32,small,16,7.2528075046652845,3,4,0
738,55,42,9,32,sedan,24,23.965632454403366,10,4,0
738,55,43,10,33,suv,54,46.92521617589632,27,19,0
738,55,44,8,32,suv,54,48.08292874846058,28,19,0
738,55,45,10,32,sedan,24,32.25093187837794,14,19,0
738,55,46,7,33,truck,70,33.942291302986334,28,19,0
738,55,47,10,37,small,16,31.44346466402626,12,8,0
738,55,48,11,32,small,16,52.77887356374191,16,8,0
738,55,49,11,33,truck,70,43.48742481631855,36,19,0
738,55,50,6,35,small,16,55.60464821774331,16,8,0
738,55,51,9,34,sedan,24,37.01336413385868,16,19,0
738,55,52,9,35,sedan,24,40.02674414470744,17,19,0
738,55,53,9,34,suv,54,35.08993728876345,20,8,0
738,55,54,12,32,small,16,27.636576059721648,10,4,0
738,55,55,10,32,suv,54,32.86028707475415,19,19,0
739,55,1,8,35,suv,54,44.87798550840476,26,19,0
739,55,2,11,33,truck,70,27.84580392625958,23,8,0
739,55,3,8,34,suv,54,58.81173050624322,34,19,0
739,55,4,8,34,truck,70,77.63956788501328,64,19,0
739,55,5,13,33,truck,70,45.552554946729096,37,19,0
739,55,6,9,34,sedan,24,52.795237955088844,23,19,0
739,55,7,10,33,truck,70,29.37246123497899,24,19,0
739,55,8,9,34,sedan,24,31.031841715740647,13,4,0
739,55,9,10,34,truck,70,29.596435903755925,24,19,0
739,55,10,11,32,truck,70,25.602735991619785,21,19,0
739,55,11,9,34,truck,70,40.39298787437181,33,19,0
739,55,12,10,34,truck,70,22.675963086142232,19,19,0
739,55,13,9,32,suv,54,39.595338748308635,23,8,0
739,55,14,12,32,small,16,12.342641473423146,5,4,0
739,55,15,7,35,truck,70,55.17077683807726,45,19,0
739,55,16,7,33,truck,70,22.14342473768212,18,19,0
739,55,17,10,33,sedan,24,37.1114673817231,16,8,0
739,55,18,12,33,truck,70,49.53914603029628,41,19,0
739,55,19,7,33,truck,70,34.969254787564495,29,19,0
739,55,20,11,32,sedan,24,58.1728255019311,24,19,0
739,55,21,7,32,sedan,24,36.8166638963199,16,8,0
739,55,22,7,32,small,16,63.99479881710691,16,8,0
739,55,23,8,33,truck,70,38.73805707908356,32,19,0
739,55,24,9,32,truck,70,48.11519379373819,39,19,0
739,55,25,13,34,truck,70,35.83706391436732,29,8,0
739,55,26,12,33,suv,54,38.998660110679296,22,8,0
739,55,27,10,32,truck,70,43.3636539254024,35,19,0
739,55,28,10,32,suv,54,11.231843053726791,6,4,0
739,55,29,8,34,truck,70,33.32926778868817,27,19,0
739,55,30,8,36,sedan,24,16.281176220751732,7,19,0
739,55,31,9,32,truck,70,61.28737142755108,50,19,0
739,55,32,11,33,suv,54,39.57406598864672,23,8,0
739,55,33,8,33,truck,70,18.946931898129883,15,19,0
739,55,34,8,34,small,16,11.71546079898302,4,4,0
739,55,35,8,36,sedan,24,31.773257644349346,14,19,0
739,55,36,8,33,suv,54,31.557494933704525,18,19,0
739,55,37,9,33,small,16,62.78819395741132,16,8,0
739,55,38,7,33,suv,54,45.8816078531615,26,19,0
739,55,39,12,32,truck,70,77.38654276286042,63,19,0
739,55,40,10,32,suv,54,34.27023297221913,20,8,0
739,55,41,12,33,small,16,47.41740857645061,16,8,0
739,55,42,4,32,truck,70,50.619649769400816,41,19,0
739,55,43,11,34,sedan,24,15.620865998289574,7,8,0
739,55,44,6,32,truck,70,57.95654106262353,47,19,0
739,55,45,13,32,truck,70,33.542738491048794,27,19,0
739,55,46,11,36,small,16,58.47692490724884,16,8,0
739,55,47,8,33,small,16,19.480244451344067,7,8,0
739,55,48,9,32,sedan,24,34.83342673613953,15,19,0
739,55,49,7,33,suv,54,37.23423414796443,21,4,0
739,55,50,7,34,small,16,62.31684694511803,16,8,0
739,55,51,8,36,small,16,31.578702454081757,12,19,0
739,55,52,11,34,suv,54,38.71964556080659,22,8,0
739,55,53,8,33,truck,70,37.23094375197585,30,19,0
739,55,54,9,32,small,16,64.35363335465611,16,8,0
739,55,55,9,33,suv,54,39.33161547344985,23,19,0
740,55,1,12,32,truck,70,58.650806458395714,48,8,0
740,55,2,10,35,truck,70,29.28864470593059,24,19,0
740,55,3,7,35,suv,54,21.010758466558013,12,8,0
740,55,4,8,32,sedan,24,16.310861909441385,7,19,0
740,55,5,9,33,sedan,24,44.967979535050056,19,19,0
740,55,6,12,34,suv,54,52.50232846957536,30,19,0
740,55,7,6,32,small,16,32.4595309863731,12,8,0
740,55,8,9,33,truck,70,53.61161371415339,44,19,0
740,55,9,8,36,suv,54,41.18178028184921,24,19,0
740,55,10,10,32,truck,70,45.005813684449905,37,19,0
740,55,11,9,33,suv,54,40.08167564228414,23,19,0
740,55,12,11,32,sedan,24,31.144067212661607,13,19,0
740,55,13,8,34,sedan,24,41.73739022501032,18,19,0
740,55,14,9,33,truck,70,35.36034935089767,29,19,0
740,55,15,6,32,small,16,34.14008650988571,13,4,0
740,55,16,10,32,sedan,24,11.056462994466933,5,8,0
740,55,17,12,34,truck,70,43.70282320459383,36,19,0
740,55,18,14,32,truck,70,24.526633690864468,20,8,0
740,55,19,8,33,small,16,52.89585439064382,16,8,0
740,55,20,6,32,suv,54,40.863190870883976,23,19,0
740,55,21,7,33,sedan,24,24.8353784471938,11,8,0
740,55,22,9,32,suv,54,42.70057024819088,25,19,0
740,55,23,10,32,truck,70,58.1879057068098,48,19,0
740,55,24,5,32,truck,70,44.25046517504609,36,19,0
740,55,25,8,33,sedan,24,54.35617112468868,23,19,0
740,55,26,9,33,small,16,33.89891969396854,13,4,0
740,55,27,10,32,small,16,43.58654291551352,16,8,0
740,55,28,9,33,suv,54,26.52794004787087,15,19,0
740,55,29,9,33,small,16,28.07692757894359,11,8,0
740,55,30,8,33,truck,70,53.594074094110404,44,19,0
740,55,31,7,32,suv,54,63.8402246834752,37,19,0
740,55,32,11,33,suv,54,41.98460390469437,24,19,0
740,55,33,7,36,small,16,44.96987150385893,16,8,0
740,55,34,9,33,truck,70,37.556932167385256,31,19,0
740,55,35,10,33,sedan,24,52.68395644977739,23,19,0
740,55,36,8,34,sedan,24,62.171915110090616,24,19,0
740,55,37,9,32,truck,70,28.48520581372216,23,19,0
740,55,38,9,36,suv,54,19.20633853704853,11,19,0
740,55,39,7,32,sedan,24,16.577035268677154,7,8,0
740,55,40,10,35,truck,70,70.41906092642445,58,19,0
740,55,41,13,33,truck,70,31.53955803397305,26,19,0
740,55,42,12,34,small,16,33.682857822489744,13,4,0
740,55,43,3,33,truck,70,35.59637763283182,29,19,0
740,55,44,6,34,truck,70,46.542092765805585,38,19,0
740,55,45,10,33,small,16,29.48220058507136,11,8,0
740,55,46,10,34,suv,54,32.46684817296399,19,19,0
740,55,47,8,34,sedan,24,26.27499350469393,11,8,0
740,55,48,9,32,small,16,47.754286340236085,16,8,0
740,55,49,6,33,truck,70,30.91597387285734,25,19,0
740,55,50,5,33,sedan,24,26.58209054180559,11,8,0
740,55,51,8,32,suv,54,31.254927636529082,18,19,0
740,55,52,5,34,truck,70,35.56893090489441,29,19,0
740,55,53,13,33,truck,70,26.63577620673451,22,19,0
740,55,54,8,36,sedan,24,45.45293373600072,19,19,0
740,55,55,8,34,truck,70,47.28141286315506,39,19,0
741,55,1,11,33,truck,70,38.79067488993075,32,19,0
741,55,2,10,33,truck,70,47.8202677497607,39,19,0
741,55,3,7,33,sedan,24,48.54247228200533,21,19,0
741,55,4,7,32,small,16,58.67708092614563,16,8,0
741,55,5,5,32,sedan,24,40.90212577294373,18,19,0
741,55,6,5,33,suv,54,66.52771031783294,38,19,0
741,55,7,8,33,suv,54,47.721289911625526,27,19,0
741,55,8,7,32,sedan,24,51.274431796203224,22,19,0
741,55,9,9,32,truck,70,45.71127697542492,37,19,0
741,55,10,8,33,suv,54,60.935163870048775,35,19,0
741,55,11,8,33,suv,54,71.1302727091541,41,19,0
741,55,12,10,34,suv,54,16.30105346121879,9,19,0
741,55,13,8,34,truck,70,48.11774763454178,39,8,0
741,55,14,11,34,small,16,62.203561577915394,16,8,0
741,55,15,9,33,truck,70,39.579450078684864,32,19,0
741,55,16,2,32,sedan,24,53.18519095924,23,19,0
741,55,17,12,34,suv,54,36.25124004312198,21,19,0
741,55,18,10,35,suv,54,47.29293173327749,27,19,0
741,55,19,12,34,truck,70,49.12784233198512,40,19,0
741,55,20,11,34,suv,54,52.86815350424044,30,19,0
741,55,21,7,33,truck,70,27.661304563497765,23,19,0
741,55,22,9,32,small,16,56.31183237544681,16,8,0
741,55,23,8,36,truck,70,39.76127312344977,33,19,0
741,55,24,10,33,small,16,32.61809552774331,12,8,0
741,55,25,5,32,truck,70,54.04760255722934,44,19,0
741,55,26,7,32,truck,70,20.147738174254442,16,19,0
741,55,27,11,33,truck,70,41.934834530869885,34,19,0
741,55,28,7,32,truck,70,44.10709724922845,36,19,0
741,55,29,8,33,small,16,56.619141352638025,16,8,0
741,55,30,8,32,truck,70,51.49671501921089,42,19,0
741,55,31,7,33,sedan,24,51.010268334564806,22,19,0
741,55,32,12,37,small,16,32.323504946379906,12,19,0
741,55,33,12,33,truck,70,14.934266679387395,12,8,0
741,55,34,7,32,sedan,24,51.99388578956589,22,19,0
741,55,35,9,34,small,16,31.914426473351966,12,8,0
741,55,36,6,32,sedan,24,46.48526343227542,20,19,0
741,55,37,11,32,suv,54,23.923477787064034,14,19,0
741,55,38,7,32,truck,70,49.141462575081924,40,8,0
741,55,39,12,34,suv,54,35.17000395803613,20,8,0
741,55,40,10,34,sedan,24,42.47043034837501,18,19,0
741,55,41,10,33,sedan,24,14.36961431426014,6,8,0
741,55,42,11,32,small,16,36.33817892360989,14,8,0
741,55,43,6,34,small,16,24.64828376723827,9,8,0
741,55,44,7,33,small,16,39.529079999028745,15,8,0
741,55,45,7,32,sedan,24,42.87827986726404,18,19,0
741,55,46,7,34,suv,54,43.83663800839552,25,19,0
741,55,47,12,34,suv,54,63.10866900338973,36,19,0
741,55,48,10,33,small,16,36.47947116368313,14,8,0
741,55,49,8,33,sedan,24,18.29371284415912,8,19,0
741,55,50,5,33,small,16,35.37388628972157,13,8,0
741,55,51,8,32,sedan,24,64.36540905635297,24,19,0
741,55,52,5,32,small,16,39.95602082009452,15,8,0
741,55,53,10,33,suv,54,43.00360427299418,25,19,0
741,55,54,8,34,small,16,28.932299196611922,11,8,0
741,55,55,8,32,truck,70,38.754159413591324,32,19,0
742,55,1,9,33,small,16,59.59686352732355,16,8,0
742,55,2,9,32,truck,70,45.392067471461274,37,19,0
742,55,3,7,32,truck,70,52.79165192833562,43,19,0
742,55,4,9,32,truck,70,32.00397269444741,26,19,0
742,55,5,5,32,suv,54,50.44552957612628,29,19,0
742,55,6,10,32,truck,70,69.49126917978572,57,19,0
742,55,7,12,32,truck,70,30.530243483521424,25,19,0
742,55,8,9,33,suv,54,56.06152808193262,32,19,0
742,55,9,7,34,small,16,46.05067898311456,16,8,0
742,55,10,11,32,suv,54,50.62999315906107,29,19,0
742,55,11,10,32,sedan,24,52.90450618533457,23,19,0
742,55,12,9,33,sedan,24,46.764694229609795,20,8,0
742,55,13,10,34,sedan,24,37.408748018489604,16,19,0
742,55,14,12,32,truck,70,51.26027518244227,42,19,0
742,55,15,7,33,small,16,19.790985146777704,8,8,0
742,55,16,13,32,truck,70,68.87310522218807,56,19,0
742,55,17,12,33,sedan,24,11.870603397593658,5,19,0
742,55,18,9,34,sedan,24,23.91237765539302,10,8,0
742,55,19,5,32,small,16,35.37166006797487,13,8,0
742,55,20,5,36,suv,54,10.418466990116968,6,19,0
742,55,21,8,32,suv,54,37.33833230215122,21,19,0
742,55,22,12,35,truck,70,23.286485427431185,19,19,0
742,55,23,7,34,sedan,24,55.05250913994355,24,19,0
742,55,24,11,32,small,16,40.80151272092255,15,8,0
742,55,25,10,32,truck,70,25.284953272164806,21,19,0
742,55,26,11,33,suv,54,50.83045084134619,29,19,0
742,55,27,8,33,small,16,47.1346625482665,16,8,0
742,55,28,12,32,suv,54,32.83293369509215,19,19,0
742,55,29,10,32,truck,70,31.03899230540005,25,19,0
742,55,30,10,33,sedan,24,26.46816308164718,11,8,0
742,55,31,7,32,truck,70,33.80577442595467,28,19,0
742,55,32,9,32,small,16,43.240721529529964,16,8,0
742,55,33,12,32,small,16,47.79647014142048,16,8,0
742,55,34,9,33,truck,70,57.65648894896371,47,19,0
742,55,35,11,33,suv,54,36.86039353513059,21,19,0
742,55,36,9,34,small,16,26.212447590431047,10,8,0
742,55,37,9,33,suv,54,50.45022917652673,29,19,0
742,55,38,11,34,truck,70,51.418093244765075,42,19,0
742,55,39,9,32,small,16,40.114223362685635,15,8,0
742,55,40,13,33,sedan,24,33.123585762449544,14,8,0
742,55,41,8,34,small,16,50.96504296347536,16,8,0
742,55,42,6,32,small,16,45.159946256749244,16,8,0
742,55,43,6,32,truck,70,47.49066066378238,39,19,0
742,55,44,9,35,suv,54,59.62483521982896,34,19,0
742,55,45,4,32,truck,70,46.547560873546146,38,19,0
742,55,46,13,34,truck,70,43.54217149304743,36,19,0
742,55,47,11,33,small,16,20.969966590056693,8,8,0
742,55,48,9,33,sedan,24,24.485153922727818,10,8,0
742,55,49,9,34,small,16,34.118260303450406,13,8,0
742,55,50,9,34,truck,70,16.190163598759277,13,19,0
742,55,51,4,33,small,16,30.26959789701625,11,8,0
742,55,52,10,32,small,16,52.20459900391306,16,8,0
742,55,53,8,35,suv,54,40.04023343022765,23,19,0
742,55,54,12,33,truck,70,43.095603429771515,35,19,0
742,55,55,6,36,small,16,61.98244367051336,16,8,0
743,55,1,10,37,truck,70,46.921848598804836,38,19,0
743,55,2,10,32,suv,54,39.98822366562904,23,19,0
743,55,3,8,33,truck,70,65.0628219837803,53,19,0
743,55,4,10,35,suv,54,39.88387267930232,23,19,0
743,55,5,6,32,small,16,49.91630441732669,16,8,0
743,55,6,7,33,truck,70,34.77365592074236,28,19,0
743,55,7,9,33,suv,54,56.72638339860754,33,19,0
743,55,8,10,33,small,16,22.781405013836405,9,8,0
743,55,9,4,33,sedan,24,49.51987461570056,21,19,0
743,55,10,9,32,sedan,24,29.578417183217308,13,19,0
743,55,11,14,34,small,16,43.10234966390414,16,8,0
743,55,12,13,32,small,16,35.323027328050294,13,8,0
743,55,13,9,32,sedan,24,39.14853167886752,17,19,0
743,55,14,8,33,small,16,11.289533505397213,4,19,0
743,55,15,7,33,truck,70,39.98926735420424,33,19,0
743,55,16,6,33,small,16,41.899124051007654,16,8,0
743,55,17,12,34,truck,70,66.66271623971085,55,19,0
743,55,18,8,34,small,16,26.78505723912358,10,8,0
743,55,19,10,33,suv,54,12.06357677569174,7,19,0
743,55,20,7,33,small,16,60.15460758711737,16,8,0
743,55,21,9,32,truck,70,31.4629645014519,26,19,0
743,55,22,8,35,truck,70,19.36549471874899,16,19,0
743,55,23,2,34,truck,70,42.927785948806076,35,19,0
743,55,24,9,33,suv,54,43.30536028279847,25,19,0
743,55,25,6,32,sedan,24,32.71671821528825,14,19,0
743,55,26,7,35,suv,54,45.81161831583545,26,19,0
743,55,27,10,34,small,16,50.28632642057633,16,8,0
743,55,28,7,33,truck,70,10.97837894335127,9,19,0
743,55,29,9,32,small,16,33.951391804675296,13,8,0
743,55,30,7,35,small,16,59.57913058929044,16,8,0
743,55,31,10,32,suv,54,42.09703967246098,24,19,0
743,55,32,12,32,small,16,52.87327613832486,16,8,0
743,55,33,8,34,sedan,24,51.92592540447684,22,19,0
743,55,34,5,33,truck,70,35.967774362501835,29,19,0
743,55,35,3,36,sedan,24,23.451447369588085,10,8,0
743,55,36,10,33,small,16,29.637162631634155,11,19,0
743,55,37,8,33,truck,70,40.41419582831684,33,19,0
743,55,38,10,34,small,16,36.012510238227726,14,8,0
743,55,39,7,35,suv,54,50.515228063857876,29,19,0
743,55,40,7,32,small,16,50.242709846752945,16,8,0
743,55,41,10,32,sedan,24,66.37469901331218,24,19,0
743,55,42,11,33,sedan,24,27.88423485508612,12,19,0
743,55,43,10,34,truck,70,45.16103258838796,37,19,0
743,55,44,8,32,suv,54,70.86905267635981,41,19,0
743,55,45,9,32,suv,54,32.70650261770699,19,19,0
743,55,46,10,32,sedan,24,76.21587271711475,24,19,0
743,55,47,5,32,suv,54,20.917111365234444,12,19,0
743,55,48,6,33,suv,54,27.952449859499445,16,19,0
743,55,49,9,33,small,16,12.147113262595653,5,8,0
743,55,50,8,32,suv,54,39.52653710832093,23,19,0
743,55,51,8,33,small,16,61.27993720705978,16,8,0
743,55,52,6,33,truck,70,34.94018261417918,29,19,0
743,55,53,11,34,truck,70,43.58895252648081,36,19,0
743,55,54,7,33,small,16,38.59030462454932,15,19,0
743,55,55,5,32,truck,70,28.899269115635818,24,19,0
744,55,1,8,34,small,16,52.796394208391284,16,4,0
744,55,2,7,32,small,16,62.70534093159364,16,8,0
744,55,3,8,34,small,16,41.9980943551093,16,8,0
744,55,4,7,33,small,16,34.32544465191007,13,4,0
744,55,5,9,33,suv,54,17.670677692154662,10,4,0
744,55,6,11,32,truck,70,8.333304196443237,7,19,0
744,55,7,10,32,sedan,24,34.42509465824712,15,8,0
744,55,8,7,33,suv,54,33.09602948676885,19,19,0
744,55,9,8,32,suv,54,55.414619014987395,32,19,0
744,55,10,7,32,suv,54,44.66611419173039,26,19,0
744,55,11,10,33,small,16,53.30110950731398,16,8,0
744,55,12,8,33,truck,70,40.49761849242402,33,19,0
744,55,13,11,32,sedan,24,58.59534603439509,24,19,0
744,55,14,8,32,truck,70,54.02440285174794,44,19,0
744,55,15,8,32,small,16,44.093038809742275,16,8,0
744,55,16,9,32,suv,54,39.0156864744056,22,19,0
744,55,17,9,35,sedan,24,22.251001181756543,10,4,0
744,55,18,7,32,small,16,40.33468322032784,15,8,0
744,55,19,8,33,small,16,30.383026221737403,12,8,0
744,55,20,12,34,small,16,38.98995595584258,15,8,0
744,55,21,9,33,suv,54,43.373175958551826,25,19,0
744,55,22,9,35,suv,54,34.01041220086305,20,8,0
744,55,23,6,35,sedan,24,43.89168232686583,19,19,0
744,55,24,7,33,suv,54,54.71404390826508,31,19,0
744,55,25,6,33,small,16,30.603791888380577,12,4,0
744,55,26,7,34,sedan,24,56.501712632855636,24,19,0
744,55,27,6,32,small,16,55.4279250915982,16,8,0
744,55,28,11,33,suv,54,64.87258259957686,37,19,0
744,55,29,11,35,suv,54,43.42469355343739,25,19,0
744,55,30,6,33,small,16,7.360712741627395,3,4,0
744,55,31,12,33,sedan,24,10.296428851791493,4,8,0
744,55,32,9,34,sedan,24,45.95291780386988,20,8,0
744,55,33,7,32,suv,54,30.382929265401316,17,19,0
744,55,34,11,33,truck,70,40.394369043571274,33,19,0
744,55,35,13,35,small,16,35.52729261960239,13,4,0
744,55,36,12,32,suv,54,55.676684100130714,32,19,0
744,55,37,8,32,sedan,24,73.73153538839834,24,19,0
744,55,38,9,32,suv,54,26.03643324890748,15,19,0
744,55,39,5,33,truck,70,54.50830101264868,45,19,0
744,55,40,10,36,suv,54,40.260249163836896,23,19,0
744,55,41,3,32,small,16,39.71020714346678,15,8,0
744,55,42,8,33,truck,70,44.460760372902584,36,19,0
744,55,43,7,35,sedan,24,58.161946972038734,24,8,0
744,55,44,8,35,truck,70,12.122608211350212,10,4,0
744,55,45,10,34,sedan,24,8.19366594145508,4,8,0
744,55,46,5,32,suv,54,39.68362681169344,23,19,0
744,55,47,11,32,truck,70,37.02490056916334,30,19,0
744,55,48,8,34,sedan,24,31.682365598015203,14,4,0
744,55,49,7,35,suv,54,28.93622572575631,17,19,0
744,55,50,12,33,truck,70,59.57709253892871,49,19,0
744,55,51,11,32,small,16,23.98362467361881,9,4,0
744,55,52,9,32,sedan,24,45.022589045786056,19,19,0
744,55,53,6,33,small,16,53.2222070626835,16,8,0
744,55,54,8,32,sedan,24,5.821268677489883,2,4,0
744,55,55,6,33,suv,54,16.262679239969366,9,19,0
745,55,1,8,34,truck,70,39.89607031989059,33,19,0
745,55,2,10,33,suv,54,54.175168999448104,31,19,0
745,55,3,7,32,truck,70,63.39311244164915,52,19,0
745,55,4,11,33,truck,70,36.638076483230286,30,19,0
745,55,5,8,34,truck,70,43.30938125649184,35,19,0
745,55,6,8,37,suv,54,43.92279099248835,25,19,0
745,55,7,13,33,suv,54,61.55083530592688,35,19,0
745,55,8,11,33,small,16,42.646019980130134,16,8,0
745,55,9,11,33,suv,54,35.2047829404653,20,8,0
745,55,10,4,35,suv,54,33.47766215030617,19,19,0
745,55,11,7,33,truck,70,45.89582349643723,38,19,0
745,55,12,13,33,truck,70,63.58315756801064,52,19,0
745,55,13,8,33,suv,54,20.37773486101235,12,8,0
745,55,14,9,36,sedan,24,44.22139510653912,19,19,0
745,55,15,12,34,suv,54,51.29393889835596,29,8,0
745,55,16,11,33,small,16,48.79653124610573,16,8,0
745,55,17,9,34,suv,54,29.968131828901008,17,19,0
745,55,18,9,33,truck,70,33.44782497368582,27,19,0
745,55,19,8,32,suv,54,26.23657257604925,15,8,0
745,55,20,12,33,truck,70,53.924141162633376,44,19,0
745,55,21,6,33,sedan,24,37.0262839049059,16,19,0
745,55,22,9,33,suv,54,70.15642231997028,40,8,0
745,55,23,12,32,suv,54,41.05979351849348,24,19,0
745,55,24,8,32,small,16,53.776103350522185,16,8,0
745,55,25,10,33,sedan,24,42.59210383742341,18,19,0
745,55,26,10,33,suv,54,63.33682109514645,36,19,0
745,55,27,12,32,suv,54,23.698023731292366,14,19,0
745,55,28,8,33,sedan,24,63.99732112897034,24,19,0
745,55,29,9,33,sedan,24,50.000749708079084,21,8,0
745,55,30,13,32,small,16,28.072358235638696,11,8,0
745,55,31,8,32,small,16,40.076858415706624,15,8,0
745,55,32,8,32,truck,70,61.21349174526846,50,19,0
745,55,33,11,32,truck,70,32.18558961027935,26,19,0
745,55,34,6,32,small,16,31.597663270728056,12,8,0
745,55,35,12,33,sedan,24,17.32494533542628,7,19,0
745,55,36,7,34,suv,54,41.532315084239336,24,8,0
745,55,37,11,33,small,16,21.482939751498,8,8,0
745,55,38,10,33,small,16,67.76936072758892,16,8,0
745,55,39,9,32,truck,70,30.234265894103196,25,19,0
745,55,40,7,33,small,16,54.265160708859966,16,8,0
745,55,41,7,33,small,16,32.669212898089995,12,8,0
745,55,42,9,33,truck,70,31.194973534062072,26,19,0
745,55,43,8,33,sedan,24,53.1010416518873,23,19,0
745,55,44,4,37,sedan,24,19.654961690718853,8,8,0
745,55,45,9,34,truck,70,40.818759745415385,33,19,0
745,55,46,9,33,sedan,24,48.100595148264105,21,19,0
745,55,47,8,33,truck,70,46.6996007226879,38,19,0
745,55,48,11,32,sedan,24,31.424630044324672,13,19,0
745,55,49,11,32,truck,70,16.368151878318045,13,19,0
745,55,50,8,32,truck,70,30.056765752215686,25,19,0
745,55,51,12,33,sedan,24,10.662210926516487,5,19,0
745,55,52,7,33,suv,54,48.71501223171977,28,19,0
745,55,53,4,32,truck,70,31.133632388505315,25,19,0
745,55,54,10,33,suv,54,42.13760198316919,24,19,0
745,55,55,9,33,small,16,60.693457846943474,16,8,0
746,55,1,6,32,suv,54,38.34028090485898,22,19,0
746,55,2,9,34,small,16,43.95821450264733,16,8,0
746,55,3,10,32,small,16,44.49506604899837,16,8,0
746,55,4,12,33,sedan,24,40.99389594667323,18,19,0
746,55,5,9,34,truck,70,43.73537275719203,36,19,0
746,55,6,11,33,small,16,25.10572210186752,10,8,0
746,55,7,7,33,truck,70,41.891025431922536,34,19,0
746,55,8,9,34,small,16,48.77589687666865,16,8,0
746,55,9,5,32,sedan,24,27.264703792430584,12,8,0
746,55,10,8,35,suv,54,47.786007163656855,27,19,0
746,55,11,9,33,sedan,24,56.26173564451095,24,19,0
746,55,12,8,32,small,16,34.34442285340393,13,4,0
746,55,13,8,33,sedan,24,25.939210167792577,11,8,0
746,55,14,8,34,truck,70,26.817494703955326,22,19,0
746,55,15,8,34,truck,70,59.45935492192221,49,19,0
746,55,16,7,34,small,16,46.47606554851919,16,8,0
746,55,17,8,33,sedan,24,31.563650089228595,14,19,0
746,55,18,8,33,truck,70,49.1779723274514,40,19,0
746,55,19,10,33,sedan,24,32.85853553475299,14,19,0
746,55,20,10,34,sedan,24,66.0996684738429,24,19,0
746,55,21,10,32,sedan,24,25.656077592743408,11,8,0
746,55,22,9,33,sedan,24,45.308338015316586,19,19,0
746,55,23,4,33,suv,54,14.485618778586218,8,4,0
746,55,24,9,33,truck,70,26.19243122265153,21,19,0
746,55,25,9,33,truck,70,46.741946070863406,38,19,0
746,55,26,9,34,suv,54,10.792915830677103,6,19,0
746,55,27,9,33,suv,54,19.88689539793245,11,8,0
746,55,28,10,32,small,16,44.47933842170974,16,8,0
746,55,29,9,39,small,16,51.05373237565382,16,19,0
746,55,30,6,34,suv,54,53.74877592572902,31,19,0
746,55,31,7,33,truck,70,19.504748816686224,16,19,0
